content_id,ctr,gsc_impressions,score,action,reason_code
content_eadb33b5df496f4a,0.0038171876611988033,9693,0.03927981580467485,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.01501072194424589,9793,0.03923913662509254,Review for general optimization potential,
content_c15dabdcf2be1866,0.0011427384167878663,9626,0.039113031168387394,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_33d31496fca9665e,0.0002089864158829676,9570,0.038921839024350556,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0011611949751926527,9473,0.03849063972077811,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_eadb33b5df496f4a,0.005049442457395329,9506,0.03847436804894518,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_012de75c008aa653,0.0,9453,0.038454028459154035,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_963de14b1f58978f,0.0025335163095112426,9473,0.038437756787321115,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b40551e4d1418a3d,0.05549445055494451,10001,0.03842555303344642,Review for general optimization potential,
content_56d2e24db684b94e,0.05549445055494451,10001,0.03842555303344642,Review for general optimization potential,
content_54d5ce7b65ee6401,0.05549445055494451,10001,0.03842555303344642,Review for general optimization potential,
content_54d5ce7b65ee6401,0.054086538461538464,9984,0.03841741719752995,Review for general optimization potential,
content_b40551e4d1418a3d,0.054086538461538464,9984,0.03841741719752995,Review for general optimization potential,
content_56d2e24db684b94e,0.054086538461538464,9984,0.03841741719752995,Review for general optimization potential,
content_11bf4c33adea7bdc,0.0,9427,0.038348262592240036,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0013774104683195593,9438,0.038340126756323575,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_545bb6cc7081ded3,0.007913896802785692,9477,0.03824656464328427,Review for general optimization potential,
content_ac1ddc0c0e79289f,0.018170426065162906,9576,0.03824656464328427,Review for general optimization potential,
content_c60628276389acbb,0.0,9329,0.03794960663233343,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0029022895840051595,9303,0.03773400698054721,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.016332590942835932,9429,0.03772993906258898,Review for general optimization potential,
content_68ffc95c19f61219,0.0002170374389582203,9215,0.037477728149178685,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_375257df1d34113b,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_bbff2da5b5610190,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_dd27d50fad609dad,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_eeb80fe61ab6c8da,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_747ee32a555e84af,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_beffdcbbc8a90c66,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_cb5b56fc75aa3f4a,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_9f39cae3e08ff9b1,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_b82e3d10d61b6803,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_ce6588c51b94d63b,0.047337891029625025,9654,0.037412641461846995,Review for general optimization potential,
content_c15dabdcf2be1866,0.0021753317380900587,9194,0.03731907934880769,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_eadb33b5df496f4a,0.003152516577888901,9199,0.03730280767697477,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.016840072937895526,9323,0.03728653600514184,Review for general optimization potential,
content_56d2e24db684b94e,0.06060917884338341,9718,0.03713602304068731,Review for general optimization potential,
content_54d5ce7b65ee6401,0.06060917884338341,9718,0.03713602304068731,Review for general optimization potential,
content_b40551e4d1418a3d,0.06060917884338341,9718,0.03713602304068731,Review for general optimization potential,
content_cc26620b2cbb837f,0.0017532325224632918,9126,0.03705873259948093,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_012de75c008aa653,0.0,9109,0.0370546646815227,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c1f764a2f362d1c3,0.0,9104,0.037034325091731546,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.015790612156608264,9246,0.037018053419898625,Review for general optimization potential,
content_c1f764a2f362d1c3,0.00011022927689594356,9072,0.03690008379910993,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_012de75c008aa653,0.0,9059,0.03685126878361117,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.01598173515981735,9198,0.03681872543994532,Review for general optimization potential,
content_3929dfb0071c9adb,0.02457956015523933,9276,0.03680652168607063,Review for general optimization potential,
content_eadb33b5df496f4a,0.004081632653061225,9065,0.036725163326906014,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_661a7734f691bef5,0.000775451423507256,9027,0.03669261998324017,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_012de75c008aa653,0.0,8970,0.03648922408532864,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_943dc881428182b8,0.001560410164957646,8972,0.03644040906982988,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_26be6eb87f2bc45f,0.0006701664246621244,8953,0.03639566197228934,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0037937960276723946,8962,0.03631837153108296,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9540d884af3e41fd,0.00011232168931820734,8903,0.036212605664168965,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0014603459896652437,8902,0.03615972273071197,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_adcc7b85a04c187d,0.254296114450182,11813,0.03583428929405351,Review for general optimization potential,
content_54f2b96801c90591,0.254296114450182,11813,0.03583428929405351,Review for general optimization potential,
content_acbcc847f8996314,0.0013627072450601862,8806,0.03577327052468005,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_661a7734f691bef5,0.001717819514429684,8732,0.035460040841896294,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_21309e9a83c83653,0.0016062413951353832,8716,0.03539902207252284,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cb5b56fc75aa3f4a,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_beffdcbbc8a90c66,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_9f39cae3e08ff9b1,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_747ee32a555e84af,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_375257df1d34113b,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_eeb80fe61ab6c8da,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_dd27d50fad609dad,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_bbff2da5b5610190,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_b82e3d10d61b6803,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_ce6588c51b94d63b,0.05516188815000545,9173,0.03525664494398477,Review for general optimization potential,
content_acbcc847f8996314,0.0008117824423054622,8623,0.035049181128115,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.00034904013961605586,8595,0.03495155109711748,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_32c5cc913fb4ff41,0.0005817335660267597,8595,0.03494341526120101,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b902320872acab45,0.000350385423966363,8562,0.034817309804495856,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e7eb61dc1ce9a2c4,0.0002339728591483388,8548,0.03476442687103886,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0014044943820224719,8544,0.03470747601962363,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_61215c724c8220ae,0.008623703531056987,8581,0.03460577807066787,Review for general optimization potential,
content_cca099da6c658785,0.0030545112781954886,8512,0.034520351793545026,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_891ace5e13e74d99,0.0,8428,0.034284412551967645,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_0e03de7680314cd5,0.0013056379821958456,8425,0.03422746170055242,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0,8405,0.03419085043892835,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_6c64fe9b8a2d145d,0.014310850439882698,8525,0.034182714603011886,Review for general optimization potential,
content_21309e9a83c83653,0.0015448603683897802,8415,0.03417864668505365,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c15dabdcf2be1866,0.0010718113612004287,8397,0.03412169583363842,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0,8387,0.034117627915680196,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_661a7734f691bef5,0.001799640071985603,8335,0.03384507741247875,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_963de14b1f58978f,0.0019200768030721229,8333,0.03383287365860405,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0016908212560386474,8280,0.03362540984273429,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_26be6eb87f2bc45f,0.00012096286440062901,8267,0.03362540984273429,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0014498006524102935,8277,0.03362134192477605,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_dce7b0a4705c9f32,0.00012134449702705982,8241,0.03351964397582029,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.001333494969087162,8249,0.033511508139903834,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_012de75c008aa653,0.0,8198,0.033348791421574604,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_68ffc95c19f61219,0.0,8178,0.03326743306240999,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0006136475208640157,8148,0.03312505593387192,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0020894788593903636,8136,0.033027425902874386,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.00012368583797155226,8085,0.03288504877433632,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e620957876424b65,0.0024697456162015314,8098,0.032860641266586936,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0006186587478346944,8082,0.0328565733486287,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_7471467133493ce6,0.0001238390092879257,8075,0.03284436959475401,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_963de14b1f58978f,0.0018582755203171457,8072,0.03277521498946409,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.00037490627343164207,8002,0.03253927574788671,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.018682399213372666,8136,0.032478256978513254,Review for general optimization potential,
content_b902320872acab45,0.0016290726817042606,7980,0.032409102373223336,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_2a59ec1a038313d2,0.00462326627514682,8003,0.0324050344552651,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_54f2b96801c90591,0.34330331322812524,12103,0.03233181193201695,Review for general optimization potential,
content_adcc7b85a04c187d,0.34330331322812524,12103,0.03233181193201695,Review for general optimization potential,
content_e7eb61dc1ce9a2c4,0.00012581781580271766,7948,0.032327744014058725,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_62770e1299963fe4,0.0021348737912846917,7963,0.032323676096100484,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.0,7930,0.0322585894087688,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0003785011355034065,7926,0.032230113983061186,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_77276ad7a26f4905,0.00315059861373661,7935,0.03217723104960419,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0010120177103099305,7905,0.03212434811614719,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.00012663036596175764,7897,0.032120280198188966,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0006332320162107396,7896,0.032099940608397805,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c15dabdcf2be1866,0.001392228831793444,7901,0.03209587269043958,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0026653128569615434,7879,0.0319656993157762,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_661a7734f691bef5,0.0013996691691054843,7859,0.03192502013619389,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_54d5ce7b65ee6401,0.05823727185398655,8328,0.03190468054640274,Review for general optimization potential,
content_11bf4c33adea7bdc,0.0,7843,0.03190468054640274,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b40551e4d1418a3d,0.05823727185398655,8328,0.03190468054640274,Review for general optimization potential,
content_56d2e24db684b94e,0.05823727185398655,8328,0.03190468054640274,Review for general optimization potential,
content_33d31496fca9665e,0.0003831417624521073,7830,0.03183959385907104,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0002556237218813906,7824,0.031819254269279895,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0030608340772860605,7841,0.03179891467948874,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0010277492291880781,7784,0.03163213004320129,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.0,7749,0.03152229625832906,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.0001290489095367144,7749,0.03151822834037083,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c1f764a2f362d1c3,0.0,7747,0.0315141604224126,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.0001291655902867476,7742,0.03148975291466321,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0012981955082435415,7703,0.03129449285266815,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_68ffc95c19f61219,0.0,7613,0.030969059416009696,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_62aa9910370a05d3,0.00026305405760883863,7603,0.03092024440051093,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c15dabdcf2be1866,0.0007887472065203102,7607,0.030920244400510926,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_33d31496fca9665e,0.0,7600,0.030916176482552696,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_ac1ddc0c0e79289f,0.012090483619344774,7692,0.030912108564594466,Review for general optimization potential,
content_d0acf7062bc6b257,0.0001318217769575534,7586,0.03085515771317924,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_da223b6fa1879f41,0.00013183915622940013,7585,0.03085108979522101,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b902320872acab45,0.0011903187409072875,7561,0.030720916420557628,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0011912640635340834,7555,0.030696508912808243,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_dce7b0a4705c9f32,0.0,7515,0.030570403456103096,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c1f764a2f362d1c3,0.00013313806417254693,7511,0.03055006386631194,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cca099da6c658785,0.004640063635158425,7543,0.03054192803039548,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0009317183548515906,7513,0.030533792194479017,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c15dabdcf2be1866,0.0021279425455512702,7519,0.030521588440604326,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f43118e089ecc69a,0.0005349023803155924,7478,0.030403618819815636,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_787dc8aeae12cf0c,0.004398240703718513,7503,0.030387347147982715,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cca099da6c658785,0.004137194715067396,7493,0.030354803804316873,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b902320872acab45,0.0009379606056545625,7463,0.03033039629656749,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c15dabdcf2be1866,0.0012067578439259854,7458,0.030301920870859873,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.00026896180742334586,7436,0.030240902101486417,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_a9322b74ca7cb1bb,0.0,7434,0.030240902101486413,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e620957876424b65,0.0012109795479009688,7432,0.030196155003945877,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_a02a2967856e76fc,0.00013493455673998112,7411,0.03014327207048888,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f107e54b10b43725,0.003095558546433378,7430,0.030131068316614187,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_21309e9a83c83653,0.0016187778227438284,7413,0.030106660808864805,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e7cd191e4ba62608,0.0028305701577031944,7419,0.030094457054990115,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_21309e9a83c83653,0.0006764984440535787,7391,0.03004564203949134,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f43118e089ecc69a,0.0006770480704129993,7385,0.03002123453174196,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_54d5ce7b65ee6401,0.053098482900488554,7778,0.0299602157623685,Review for general optimization potential,
content_b40551e4d1418a3d,0.053098482900488554,7778,0.0299602157623685,Review for general optimization potential,
content_56d2e24db684b94e,0.053098482900488554,7778,0.0299602157623685,Review for general optimization potential,
content_acbcc847f8996314,0.001629106706489275,7366,0.029915468664827964,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e7eb61dc1ce9a2c4,0.00027199782401740786,7353,0.029903264910953273,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0012238237693772097,7354,0.02987885740320389,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.0,7286,0.02963885024366828,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_33d31496fca9665e,0.0001375137513751375,7272,0.029577831474294825,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_d0acf7062bc6b257,0.00041282509976606576,7267,0.02954935604858721,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_21309e9a83c83653,0.0008267879288962381,7257,0.02949647311513021,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_b902320872acab45,0.0013781697905181918,7256,0.02947613352533906,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f352b7cfd0b2f434,0.0012406947890818859,7254,0.02947206560738083,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cca099da6c658785,0.004537953795379538,7272,0.029447658099631444,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0006944444444444445,7200,0.029268669709469296,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0036021058464948737,7218,0.029256465955594606,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_471d9cabce329a66,0.002364394993045897,7190,0.029179175514388225,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_1689733aeae6e10e,0.0020873921514055105,7186,0.02917103967847176,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0015326738191444892,7177,0.02915070008868061,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f107e54b10b43725,0.002089427496865859,7179,0.029142564252764146,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cca099da6c658785,0.004314544189283229,7185,0.02910188507318184,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0026588301147495103,7146,0.028992051288309614,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_0e03de7680314cd5,0.00808587759654259,7173,0.02894323627281085,Review for general optimization potential,
content_cca099da6c658785,0.0021079258010118043,7116,0.028886285421395617,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0008447135013374631,7103,0.0288700137495627,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.001126443255421008,7102,0.028857809995688002,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_33d31496fca9665e,0.00014150275930380644,7067,0.028743908292857546,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_c60628276389acbb,0.0,7062,0.028727636621024625,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.003811405985319029,7084,0.02870729703123347,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_62aa9910370a05d3,0.0007087172218284905,7055,0.028678821605525855,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.000851063829787234,7050,0.028654414097776474,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_21309e9a83c83653,0.001559177888022679,7055,0.02865441409777647,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_cc26620b2cbb837f,0.0042486899872539305,7061,0.028601531164319478,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f107e54b10b43725,0.001849217638691323,7030,0.028544580312904248,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_7471467133493ce6,0.0001434102968593145,6973,0.02836152400478387,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_787dc8aeae12cf0c,0.004005149477900157,6991,0.02832491274315979,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9ef3d7516483e665,0.0035801231562365746,6983,0.02830457315336864,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9540d884af3e41fd,0.00043097256141359,6961,0.02830457315336864,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f43118e089ecc69a,0.00043122035360068997,6957,0.02828830148153572,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_62770e1299963fe4,0.0012951503813498344,6949,0.02823135063012049,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_9540d884af3e41fd,0.001007919366450684,6945,0.02822321479420403,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_036a7b994ba532fa,0.00014438348252959862,6926,0.028170331860747026,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_acbcc847f8996314,0.0008658008658008658,6930,0.0281662639427888,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_471d9cabce329a66,0.0014457134595923088,6917,0.028097109337498878,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_61215c724c8220ae,0.010053138015223324,6963,0.02804015848608365,Review for general optimization potential,
content_44f34c0a90047651,0.0005802988539097636,6893,0.02802388681425073,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_f43118e089ecc69a,0.0013062409288824384,6890,0.027991343470584882,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_adcc7b85a04c187d,0.5814929731702866,16437,0.027983207634668418,Review for general optimization potential,
content_7471467133493ce6,0.0,6864,0.02792218886529496,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_963de14b1f58978f,0.0026235242675994755,6861,0.02783676258817212,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_69603b6131910c9b,0.0011682242990654205,6848,0.027824558834297426,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
content_e8a52cf3d5988c07,0.006402793946449359,6872,0.02777574381879866,Review for general optimization potential,
content_54d5ce7b65ee6401,0.053551609322974474,7208,0.027751336311049278,Review for general optimization potential,
content_56d2e24db684b94e,0.053551609322974474,7208,0.027751336311049278,Review for general optimization potential,
content_b40551e4d1418a3d,0.053551609322974474,7208,0.027751336311049278,Review for general optimization potential,
content_bd7343683cf6ea61,0.0,6812,0.02771065713146697,REVIEW_FOR_REFRESH,REFRESH_POTENTIAL_CTR_GAIN
